SOCcode1,SOCcode2,modOfMod
9133,2216,0.09152853357728649
2216,9133,-0.09152853357728649
9133,2215,0.09749904649664796
2215,9133,-0.09749904649664796
9133,2214,0.10073518205289603
2214,9133,-0.10073518205289603
9133,5223,0.0479178388208628
5223,9133,-0.0479178388208628
9133,5222,0.03247697348927487
5222,9133,-0.03247697348927487
9133,1184,0.10556928479352902
1184,9133,-0.10556928479352902
9133,3543,0.057702363908026556
3543,9133,-0.057702363908026556
9133,3441,0.04479980403220582
3441,9133,-0.04479980403220582
9133,5214,0.040533088086012636
5214,9133,-0.040533088086012636
9133,3443,0.01816549349140574
3443,9133,-0.01816549349140574
9133,1181,0.06721643232123904
1181,9133,-0.06721643232123904
9133,5215,-0.04471073768391762
5215,9133,0.04471073768391762
9133,6213,-0.015403187341520887
6213,9133,0.015403187341520887
9133,6212,-0.005944667248621306
6212,9133,0.005944667248621306
9133,6211,-0.022633988219849185
6211,9133,0.022633988219849185
9133,3422,0.04520349816973807
3422,9133,-0.04520349816973807
9133,3421,0.034329317717204405
3421,9133,-0.034329317717204405
9133,6219,0.04121610791669401
6219,9133,-0.04121610791669401
9133,3534,0.026384369748872243
3534,9133,-0.026384369748872243
9133,9133,0.0
6131,9249,-0.04470576272198418
9249,6131,0.04470576272198418
6131,1141,0.06004871411824317
1141,6131,-0.06004871411824317
6131,4132,-0.017113625918040252
4132,6131,0.017113625918040252
6131,9121,0.026142111531294327
9121,6131,-0.026142111531294327
6131,7129,0.027296780947323816
7129,6131,-0.027296780947323816
6131,9235,0.00625960497088783
9235,6131,-0.00625960497088783
6131,5419,-0.022447044189351287
5419,6131,0.022447044189351287
6131,3416,0.0550960160304294
3416,6131,-0.0550960160304294
6131,6124,-0.010399144153901568
6124,6131,0.010399144153901568
6131,3414,0.022810257437426408
3414,6131,-0.022810257437426408
6131,3415,0.03121646784800583
3415,6131,-0.03121646784800583
6131,3412,0.009334577829807227
3412,6131,-0.009334577829807227
6131,3413,-0.05984029249582056
3413,6131,0.05984029249582056
6131,3411,0.02284247215139268
3411,6131,-0.02284247215139268
6131,5213,0.030048518528001437
5213,6131,-0.030048518528001437
6131,2323,0.0592010848977132
2323,6131,-0.0592010848977132
6131,2322,0.07861125507248237
2322,6131,-0.07861125507248237
6131,2321,0.08813214954545431
2321,6131,-0.08813214954545431
6131,3552,0.09955197707161718
3552,6131,-0.09955197707161718
6131,3551,0.07741721143178755
3551,6131,-0.07741721143178755
6131,3122,0.02707625460943935
3122,6131,-0.02707625460943935
6131,3123,0.06867885408187202
3123,6131,-0.06867885408187202
6131,2329,0.07414480746556909
2329,6131,-0.07414480746556909
6131,4141,-0.06239793326163462
4141,6131,0.06239793326163462
6131,8221,0.013784340636301018
8221,6131,-0.013784340636301018
6131,4142,0.014075229203371677
4142,6131,-0.014075229203371677
6131,8139,-0.006430008696192089
8139,6131,0.006430008696192089
6131,6221,-0.07134898069791397
6221,6131,0.07134898069791397
6131,8149,0.07625746124153848
8149,6131,-0.07625746124153848
6131,4134,0.025068442962638954
4134,6131,-0.025068442962638954
6131,8222,0.038155965099671146
8222,6131,-0.038155965099671146
6131,8141,0.039277917161882676
8141,6131,-0.039277917161882676
6131,8229,0.023821727123620635
8229,6131,-0.023821727123620635
6131,8143,0.04251526471025595
8143,6131,-0.04251526471025595
6131,8142,0.025185869912531713
8142,6131,-0.025185869912531713
6131,9132,-0.015465870491716566
9132,6131,0.015465870491716566
6131,1152,0.05394480587017469
1152,6131,-0.05394480587017469
6131,3131,0.047758849729540746
3131,6131,-0.047758849729540746
6131,3132,0.039826761736714816
3132,6131,-0.039826761736714816
6131,8125,0.06371209094565267
8125,6131,-0.06371209094565267
6131,7124,-0.045348887844561134
7124,6131,0.045348887844561134
6131,7125,0.006834179188504377
7125,6131,-0.006834179188504377
6131,7122,-0.007125168901764614
7122,6131,0.007125168901764614
6131,7123,-0.022053299412702208
7123,6131,0.022053299412702208
6131,7121,0.020092724925916374
7121,6131,-0.020092724925916374
6131,3562,0.03727337525432981
3562,6131,-0.03727337525432981
6131,3563,0.07379031668149372
3563,6131,-0.07379031668149372
6131,3566,0.05509446571467929
3566,6131,-0.05509446571467929
6131,3567,0.1041139312419225
3567,6131,-0.1041139312419225
6131,3564,0.05825387295732319
3564,6131,-0.05825387295732319
6131,2319,0.04248278466984905
2319,6131,-0.04248278466984905
6131,2316,0.04929481640096892
2316,6131,-0.04929481640096892
6131,2317,0.08400607553719056
2317,6131,-0.08400607553719056
6131,2314,0.0750296586038082
2314,6131,-0.0750296586038082
6131,2315,0.004782954847471369
2315,6131,-0.004782954847471369
6131,2312,-0.004260582278334221
2312,6131,0.004260582278334221
6131,2313,0.06227573578671076
2313,6131,-0.06227573578671076
6131,4136,-0.020972053757912914
4136,6131,0.020972053757912914
6131,2411,0.08506498654722656
2411,6131,-0.08506498654722656
6131,6114,-0.008500824045277787
6114,6131,0.008500824045277787
6131,8124,0.033289793706086326
8124,6131,-0.033289793706086326
6131,4131,0.0007013965210695955
4131,6131,-0.0007013965210695955
6131,6121,0.004382220921461672
6121,6131,-0.004382220921461672
6131,3568,0.10511827086891185
3568,6131,-0.10511827086891185
6131,2442,0.056367551191885246
2442,6131,-0.056367551191885246
6131,4133,-0.022433613649019222
4133,6131,0.022433613649019222
6131,1121,0.09162953040785854
1121,6131,-0.09162953040785854
6131,1122,0.10796560893978142
1122,6131,-0.10796560893978142
6131,6122,0.020937114245532434
6122,6131,-0.020937114245532434
6131,7212,-0.024866003922700983
7212,6131,0.024866003922700983
6131,8216,0.027655990062951382
8216,6131,-0.027655990062951382
6131,4135,-0.010426973580648813
4135,6131,0.010426973580648813
6131,3565,0.08528414423611753
3565,6131,-0.08528414423611753
6131,9149,-0.0631739450520581
9149,6131,0.0631739450520581
6131,6291,0.07087234352664043
6291,6131,-0.07087234352664043
6131,7113,-0.081088982196134
7113,6131,0.081088982196134
6131,8113,-0.006688588820223666
8113,6131,0.006688588820223666
6131,5494,0.049563417625479333
5494,6131,-0.049563417625479333
6131,5495,-0.0012610057368052398
5495,6131,0.0012610057368052398
6131,5496,-0.016569353387673177
5496,6131,0.016569353387673177
6131,3442,-0.005958354874507924
3442,6131,0.005958354874507924
6131,5491,0.014851005889311883
5491,6131,-0.014851005889311883
6131,5492,0.03410562491796756
5492,6131,-0.03410562491796756
6131,5493,0.018152791183928554
5493,6131,-0.018152791183928554
6131,5414,0.013483326480010865
5414,6131,-0.013483326480010865
6131,5319,0.03351492853056488
5319,6131,-0.03351492853056488
6131,4213,0.11664450200012672
4213,6131,-0.11664450200012672
6131,5412,0.017751820594533615
5412,6131,-0.017751820594533615
6131,5413,-0.038744305945188455
5413,6131,0.038744305945188455
6131,4123,-0.011015539443884396
4123,6131,0.011015539443884396
6131,3542,0.04496545231129638
3542,6131,-0.04496545231129638
6131,4212,-0.021287114523146473
4212,6131,0.021287114523146473
6131,5316,-0.015120294342905261
5316,6131,0.015120294342905261
6131,5315,0.038222237317993846
5315,6131,-0.038222237317993846
6131,5314,0.05077630805698417
5314,6131,-0.05077630805698417
6131,6214,0.004491728314365035
6214,6131,-0.004491728314365035
6131,7112,-0.04917251760908002
7112,6131,0.04917251760908002
6131,5312,1.2205786211471102e-05
5312,6131,-1.2205786211471102e-05
6131,1234,-0.004029607948335061
1234,6131,0.004029607948335061
6131,2443,0.04245032863157703
2443,6131,-0.04245032863157703
6131,4217,-0.046672668101063707
4217,6131,0.046672668101063707
6131,4216,-0.038441970415430474
4216,6131,0.038441970415430474
6131,4211,-0.025307677391177754
4211,6131,0.025307677391177754
6131,1231,0.060625290394031556
1231,6131,-0.060625290394031556
6131,2444,0.10450232076278135
2444,6131,-0.10450232076278135
6131,1233,0.05819331508557863
1233,6131,-0.05819331508557863
6131,1133,0.09145386457861374
1133,6131,-0.09145386457861374
6131,1132,0.07902127376973866
1132,6131,-0.07902127376973866
6131,1131,0.05920060909648752
1131,6131,-0.05920060909648752
6131,1136,0.06838760955769527
1136,6131,-0.06838760955769527
6131,1135,0.0817080081558467
1135,6131,-0.0817080081558467
6131,1134,0.0738723221314764
1134,6131,-0.0738723221314764
6131,3319,0.05174354241368528
3319,6131,-0.05174354241368528
6131,7111,0.04138973253770928
7111,6131,-0.04138973253770928
6131,5431,-0.02011448067641444
5431,6131,0.02011448067641444
6131,4112,-0.03686174783613369
4112,6131,0.03686174783613369
6131,5323,-0.028959473412923546
5323,6131,0.028959473412923546
6131,8129,0.0019008938703037027
8129,6131,-0.0019008938703037027
6131,4111,0.025175260154408522
4111,6131,-0.025175260154408522
6131,8126,0.061875573024376726
8126,6131,-0.061875573024376726
6131,3313,0.15186751076943547
3313,6131,-0.15186751076943547
6131,3312,0.09563388533847797
3312,6131,-0.09563388533847797
6131,8123,0.010146634217309427
8123,6131,-0.010146634217309427
6131,8122,0.041196882874612706
8122,6131,-0.041196882874612706
6131,8121,-0.014553310471185644
8121,6131,0.014553310471185644
6131,5232,0.022812893428658457
5232,6131,-0.022812893428658457
6131,5249,0.04613484278346987
5249,6131,-0.04613484278346987
6131,5434,-0.005330293625964415
5434,6131,0.005330293625964415
6131,5245,0.09212962635648013
5245,6131,-0.09212962635648013
6131,5244,0.03334418041262662
5244,6131,-0.03334418041262662
6131,5241,0.06819100710086991
5241,6131,-0.06819100710086991
6131,5242,0.07392359000382447
5242,6131,-0.07392359000382447
6131,5231,0.06108246002454388
5231,6131,-0.06108246002454388
6131,5322,-0.011623489444925179
5322,6131,0.011623489444925179
6131,5221,0.01691807468035592
5221,6131,-0.01691807468035592
6131,8219,0.000807736211195673
8219,6131,-0.000807736211195673
6131,8218,0.06879574151824597
8218,6131,-0.06879574151824597
6131,1225,0.07594945999628379
1225,6131,-0.07594945999628379
6131,1223,0.057166418159265216
1223,6131,-0.057166418159265216
6131,1222,0.11332048694463602
1222,6131,-0.11332048694463602
6131,1221,0.09173888807166218
1221,6131,-0.09173888807166218
6131,9241,0.008546054558498392
9241,6131,-0.008546054558498392
6131,9129,-0.0009514252924329725
9129,6131,0.0009514252924329725
6131,8213,-0.01743278289532169
8213,6131,0.01743278289532169
6131,2451,0.05735230968375593
2451,6131,-0.05735230968375593
6131,8214,-0.002035585339677567
8214,6131,0.002035585339677567
6131,8217,0.07462066620591051
8217,6131,-0.07462066620591051
6131,2452,0.06002288105431085
2452,6131,-0.06002288105431085
6131,8119,0.0019242347956274623
8119,6131,-0.0019242347956274623
6131,6113,0.018938863785764117
6113,6131,-0.018938863785764117
6131,2127,0.07527393344493707
2127,6131,-0.07527393344493707
6131,6292,0.028882890039034527
6292,6131,-0.028882890039034527
6131,8111,-0.023971231020042415
8111,6131,0.023971231020042415
6131,8116,0.007039830141144308
8116,6131,-0.007039830141144308
6131,8117,-0.008873436601195571
8117,6131,0.008873436601195571
6131,8114,0.031706958024319463
8114,6131,-0.031706958024319463
6131,3214,0.06112191600344864
3214,6131,-0.06112191600344864
6131,3215,0.11460627931133527
3215,6131,-0.11460627931133527
6131,3216,0.03423331704450589
3216,6131,-0.03423331704450589
6131,3217,0.01100402960869406
3217,6131,-0.01100402960869406
6131,3211,0.0942358572796626
3211,6131,-0.0942358572796626
6131,3212,0.10014160521135504
3212,6131,-0.10014160521135504
6131,3513,0.11382823493837917
3513,6131,-0.11382823493837917
6131,3512,0.13209612292433456
3512,6131,-0.13209612292433456
6131,3511,0.0988980442694333
3511,6131,-0.0988980442694333
6131,3218,0.061811941278272234
3218,6131,-0.061811941278272234
6131,9245,-0.03316466184604959
9245,6131,0.03316466184604959
6131,2111,0.10017266535479744
2111,6131,-0.10017266535479744
6131,2112,0.09838942840039742
2112,6131,-0.09838942840039742
6131,2113,0.09387636020330166
2113,6131,-0.09387636020330166
6131,1212,0.09008907955852274
1212,6131,-0.09008907955852274
6131,3544,0.07546283547301065
3544,6131,-0.07546283547301065
6131,1211,0.11380923238753558
1211,6131,-0.11380923238753558
6131,6115,0.032592601168858724
6115,6131,-0.032592601168858724
6131,9134,-0.035081855043675246
9134,6131,0.035081855043675246
6131,9139,0.008559796549410774
9139,6131,-0.008559796549410774
6131,2423,0.05856281816034366
2423,6131,-0.05856281816034366
6131,4215,0.010562179596305303
4215,6131,-0.010562179596305303
6131,6139,0.019008133345442466
6139,6131,-0.019008133345442466
6131,3520,-0.006736281696002483
3520,6131,0.006736281696002483
6131,9234,-0.06585131367211396
9234,6131,0.06585131367211396
6131,2125,0.14770821604990592
2125,6131,-0.14770821604990592
6131,5421,-0.0013984635971194272
5421,6131,0.0013984635971194272
6131,9233,-0.017746038248618305
9233,6131,0.017746038248618305
6131,2213,0.03534413187477242
2213,6131,-0.03534413187477242
6131,2212,0.0780825777460612
2212,6131,-0.0780825777460612
6131,2211,0.113597642707954
2211,6131,-0.113597642707954
6131,2216,0.10443613244978325
2216,6131,-0.10443613244978325
6131,2215,0.11040664536914471
2215,6131,-0.11040664536914471
6131,2214,0.11364278092539278
2214,6131,-0.11364278092539278
6131,5223,0.06082543769335956
5223,6131,-0.06082543769335956
6131,5222,0.045384572361771625
5222,6131,-0.045384572361771625
6131,1184,0.11847688366602578
1184,6131,-0.11847688366602578
6131,3543,0.07060996278052332
3543,6131,-0.07060996278052332
6131,3441,0.057707402904702575
3441,6131,-0.057707402904702575
6131,5214,0.0534406869585094
5214,6131,-0.0534406869585094
6131,3443,0.031073092363902502
3443,6131,-0.031073092363902502
6131,1181,0.0801240311937358
1181,6131,-0.0801240311937358
6131,5215,-0.031803138811420856
5215,6131,0.031803138811420856
6131,6213,-0.0024955884690241272
6213,6131,0.0024955884690241272
6131,6212,0.006962931623875453
6212,6131,-0.006962931623875453
6131,6211,-0.009726389347352425
6211,6131,0.009726389347352425
6131,3422,0.058111097042234834
3422,6131,-0.058111097042234834
6131,3421,0.04723691658970116
3421,6131,-0.04723691658970116
6131,6219,0.05412370678919076
6219,6131,-0.05412370678919076
6131,3534,0.039291968621369
3534,6131,-0.039291968621369
6131,9133,0.01290759887249676
9133,6131,-0.01290759887249676
6131,6131,0.0
5111,9249,-0.09101240979713435
9249,5111,0.09101240979713435
5111,1141,0.013742067043093002
1141,5111,-0.013742067043093002
5111,4132,-0.06342027299319042
4132,5111,0.06342027299319042
5111,9121,-0.02016453554385584
9121,5111,0.02016453554385584
5111,7129,-0.019009866127826354
7129,5111,0.019009866127826354
5111,9235,-0.04004704210426234
9235,5111,0.04004704210426234
5111,5419,-0.06875369126450145
5419,5111,0.06875369126450145
5111,3416,0.00878936895527923
3416,5111,-0.00878936895527923
5111,6124,-0.056705791229051734
6124,5111,0.056705791229051734
5111,3414,-0.02349638963772376
3414,5111,0.02349638963772376
5111,3415,-0.015090179227144339
3415,5111,0.015090179227144339
5111,3412,-0.036972069245342944
3412,5111,0.036972069245342944
5111,3413,-0.10614693957097074
3413,5111,0.10614693957097074
5111,3411,-0.02346417492375749
3411,5111,0.02346417492375749
5111,5213,-0.01625812854714873
5213,5111,0.01625812854714873
5111,2323,0.012894437822563031
2323,5111,-0.012894437822563031
5111,2322,0.03230460799733221
2322,5111,-0.03230460799733221
5111,2321,0.04182550247030414
2321,5111,-0.04182550247030414
5111,3552,0.053245329996467014
3552,5111,-0.053245329996467014
5111,3551,0.031110564356637383
3551,5111,-0.031110564356637383
5111,3122,-0.019230392465710816
3122,5111,0.019230392465710816
5111,3123,0.022372207006721847
3123,5111,-0.022372207006721847
5111,2329,0.027838160390418924
2329,5111,-0.027838160390418924
5111,4141,-0.10870458033678479
4141,5111,0.10870458033678479
5111,8221,-0.03252230643884915
8221,5111,0.03252230643884915
5111,4142,-0.032231417871778495
4142,5111,0.032231417871778495
5111,8139,-0.05273665577134226
8139,5111,0.05273665577134226
5111,6221,-0.11765562777306413
6221,5111,0.11765562777306413
5111,8149,0.02995081416638832
8149,5111,-0.02995081416638832
5111,4134,-0.021238204112511216
4134,5111,0.021238204112511216
5111,8222,-0.008150681975479022
8222,5111,0.008150681975479022
5111,8141,-0.007028729913267494
8141,5111,0.007028729913267494
5111,8229,-0.022484919951529535
8229,5111,0.022484919951529535
5111,8143,-0.003791382364894222
8143,5111,0.003791382364894222
5111,8142,-0.021120777162618457
8142,5111,0.021120777162618457
5111,9132,-0.06177251756686673
9132,5111,0.06177251756686673
5111,1152,0.007638158795024519
1152,5111,-0.007638158795024519
5111,3131,0.0014522026543905778
3131,5111,-0.0014522026543905778
5111,3132,-0.006479885338435352
3132,5111,0.006479885338435352
5111,8125,0.0174054438705025
8125,5111,-0.0174054438705025
5111,7124,-0.0916555349197113
7124,5111,0.0916555349197113
5111,7125,-0.03947246788664579
7125,5111,0.03947246788664579
5111,7122,-0.053431815976914786
7122,5111,0.053431815976914786
5111,7123,-0.06835994648785237
7123,5111,0.06835994648785237
5111,7121,-0.026213922149233796
7121,5111,0.026213922149233796
5111,3562,-0.00903327182082036
3562,5111,0.00903327182082036
5111,3563,0.027483669606343547
3563,5111,-0.027483669606343547
5111,3566,0.008787818639529125
3566,5111,-0.008787818639529125
5111,3567,0.05780728416677234
3567,5111,-0.05780728416677234
5111,3564,0.011947225882173024
3564,5111,-0.011947225882173024
5111,2319,-0.0038238624053011207
2319,5111,0.0038238624053011207
5111,2316,0.0029881693258187562
2316,5111,-0.0029881693258187562
5111,2317,0.03769942846204038
2317,5111,-0.03769942846204038
5111,2314,0.028723011528658034
2314,5111,-0.028723011528658034
5111,2315,-0.0415236922276788
2315,5111,0.0415236922276788
5111,2312,-0.05056722935348439
2312,5111,0.05056722935348439
5111,2313,0.015969088711560588
2313,5111,-0.015969088711560588
5111,4136,-0.06727870083306309
4136,5111,0.06727870083306309
5111,2411,0.038758339472076395
2411,5111,-0.038758339472076395
5111,6114,-0.054807471120427956
6114,5111,0.054807471120427956
5111,8124,-0.01301685336906384
8124,5111,0.01301685336906384
5111,4131,-0.04560525055408057
4131,5111,0.04560525055408057
5111,6121,-0.0419244261536885
6121,5111,0.0419244261536885
5111,3568,0.058811623793761675
3568,5111,-0.058811623793761675
5111,2442,0.010060904116735075
2442,5111,-0.010060904116735075
5111,4133,-0.06874026072416939
4133,5111,0.06874026072416939
5111,1121,0.04532288333270837
1121,5111,-0.04532288333270837
5111,1122,0.061658961864631254
1122,5111,-0.061658961864631254
5111,6122,-0.025369532829617732
6122,5111,0.025369532829617732
5111,7212,-0.07117265099785115
7212,5111,0.07117265099785115
5111,8216,-0.018650657012198788
8216,5111,0.018650657012198788
5111,4135,-0.05673362065579898
4135,5111,0.05673362065579898
5111,3565,0.038977497160967364
3565,5111,-0.038977497160967364
5111,9149,-0.10948059212720827
9149,5111,0.10948059212720827
5111,6291,0.024565696451490253
6291,5111,-0.024565696451490253
5111,7113,-0.12739562927128417
7113,5111,0.12739562927128417
5111,8113,-0.05299523589537383
8113,5111,0.05299523589537383
5111,5494,0.0032567705503291624
5494,5111,-0.0032567705503291624
5111,5495,-0.04756765281195541
5495,5111,0.04756765281195541
5111,5496,-0.06287600046282335
5496,5111,0.06287600046282335
5111,3442,-0.052265001949658094
3442,5111,0.052265001949658094
5111,5491,-0.03145564118583829
5491,5111,0.03145564118583829
5111,5492,-0.012201022157182611
5492,5111,0.012201022157182611
5111,5493,-0.028153855891221612
5493,5111,0.028153855891221612
5111,5414,-0.0328233205951393
5414,5111,0.0328233205951393
5111,5319,-0.012791718544585284
5319,5111,0.012791718544585284
5111,4213,0.07033785492497655
4213,5111,-0.07033785492497655
5111,5412,-0.028554826480616555
5412,5111,0.028554826480616555
5111,5413,-0.08505095302033863
5413,5111,0.08505095302033863
5111,4123,-0.05732218651903456
4123,5111,0.05732218651903456
5111,3542,-0.001341194763853786
3542,5111,0.001341194763853786
5111,4212,-0.06759376159829664
4212,5111,0.06759376159829664
5111,5316,-0.06142694141805543
5316,5111,0.06142694141805543
5111,5315,-0.008084409757156324
5315,5111,0.008084409757156324
5111,5314,0.004469660981834001
5314,5111,-0.004469660981834001
5111,6214,-0.041814918760785136
6214,5111,0.041814918760785136
5111,7112,-0.09547916468423019
7112,5111,0.09547916468423019
5111,5312,-0.0462944412889387
5312,5111,0.0462944412889387
5111,1234,-0.05033625502348523
1234,5111,0.05033625502348523
5111,2443,-0.003856318443573139
2443,5111,0.003856318443573139
5111,4217,-0.09297931517621387
4217,5111,0.09297931517621387
5111,4216,-0.08474861749058064
4216,5111,0.08474861749058064
5111,4211,-0.07161432446632793
4211,5111,0.07161432446632793
5111,1231,0.014318643318881387
1231,5111,-0.014318643318881387
5111,2444,0.05819567368763118
2444,5111,-0.05819567368763118
5111,1233,0.01188666801042846
1233,5111,-0.01188666801042846
5111,1133,0.045147217503463566
1133,5111,-0.045147217503463566
5111,1132,0.032714626694588494
1132,5111,-0.032714626694588494
5111,1131,0.012893962021337349
1131,5111,-0.012893962021337349
5111,1136,0.022080962482545097
1136,5111,-0.022080962482545097
5111,1135,0.035401361080696525
1135,5111,-0.035401361080696525
5111,1134,0.027565675056326233
1134,5111,-0.027565675056326233
5111,3319,0.005436895338535111
3319,5111,-0.005436895338535111
5111,7111,-0.00491691453744089
7111,5111,0.00491691453744089
5111,5431,-0.06642112775156461
5431,5111,0.06642112775156461
5111,4112,-0.08316839491128386
4112,5111,0.08316839491128386
5111,5323,-0.07526612048807371
5323,5111,0.07526612048807371
5111,8129,-0.044405753204846465
8129,5111,0.044405753204846465
5111,4111,-0.021131386920741645
4111,5111,0.021131386920741645
5111,8126,0.015568925949226556
8126,5111,-0.015568925949226556
5111,3313,0.1055608636942853
3313,5111,-0.1055608636942853
5111,3312,0.049327238263327806
3312,5111,-0.049327238263327806
5111,8123,-0.03616001285784074
8123,5111,0.03616001285784074
5111,8122,-0.005109764200537461
8122,5111,0.005109764200537461
5111,8121,-0.060859957546335816
8121,5111,0.060859957546335816
5111,5232,-0.02349375364649171
5232,5111,0.02349375364649171
5111,5249,-0.0001718042916802985
5249,5111,0.0001718042916802985
5111,5434,-0.05163694070111458
5434,5111,0.05163694070111458
5111,5245,0.045822979281329966
5245,5111,-0.045822979281329966
5111,5244,-0.012962466662523549
5244,5111,0.012962466662523549
5111,5241,0.021884360025719744
5241,5111,-0.021884360025719744
5111,5242,0.027616942928674292
5242,5111,-0.027616942928674292
5111,5231,0.014775812949393712
5231,5111,-0.014775812949393712
5111,5322,-0.05793013652007535
5322,5111,0.05793013652007535
5111,5221,-0.02938857239479425
5221,5111,0.02938857239479425
5111,8219,-0.045498910863954495
8219,5111,0.045498910863954495
5111,8218,0.022489094443095794
8218,5111,-0.022489094443095794
5111,1225,0.029642812921133622
1225,5111,-0.029642812921133622
5111,1223,0.010859771084115047
1223,5111,-0.010859771084115047
5111,1222,0.06701383986948585
1222,5111,-0.06701383986948585
5111,1221,0.04543224099651202
1221,5111,-0.04543224099651202
5111,9241,-0.03776059251665178
9241,5111,0.03776059251665178
5111,9129,-0.04725807236758314
9129,5111,0.04725807236758314
5111,8213,-0.06373942997047186
8213,5111,0.06373942997047186
5111,2451,0.01104566260860576
2451,5111,-0.01104566260860576
5111,8214,-0.048342232414827734
8214,5111,0.048342232414827734
5111,8217,0.02831401913076034
8217,5111,-0.02831401913076034
5111,2452,0.013716233979160681
2452,5111,-0.013716233979160681
5111,8119,-0.04438241227952271
8119,5111,0.04438241227952271
5111,6113,-0.02736778328938605
6113,5111,0.02736778328938605
5111,2127,0.0289672863697869
2127,5111,-0.0289672863697869
5111,6292,-0.017423757036115643
6292,5111,0.017423757036115643
5111,8111,-0.07027787809519258
8111,5111,0.07027787809519258
5111,8116,-0.03926681693400586
8116,5111,0.03926681693400586
5111,8117,-0.05518008367634574
8117,5111,0.05518008367634574
5111,8114,-0.014599689050830708
8114,5111,0.014599689050830708
5111,3214,0.014815268928298476
3214,5111,-0.014815268928298476
5111,3215,0.0682996322361851
3215,5111,-0.0682996322361851
5111,3216,-0.012073330030644277
3216,5111,0.012073330030644277
5111,3217,-0.035302617466456104
3217,5111,0.035302617466456104
5111,3211,0.04792921020451243
3211,5111,-0.04792921020451243
5111,3212,0.05383495813620487
3212,5111,-0.05383495813620487
5111,3513,0.06752158786322901
3513,5111,-0.06752158786322901
5111,3512,0.0857894758491844
3512,5111,-0.0857894758491844
5111,3511,0.05259139719428313
3511,5111,-0.05259139719428313
5111,3218,0.015505294203122069
3218,5111,-0.015505294203122069
5111,9245,-0.07947130892119976
9245,5111,0.07947130892119976
5111,2111,0.05386601827964727
2111,5111,-0.05386601827964727
5111,2112,0.05208278132524725
2112,5111,-0.05208278132524725
5111,2113,0.04756971312815149
2113,5111,-0.04756971312815149
5111,1212,0.04378243248337258
1212,5111,-0.04378243248337258
5111,3544,0.02915618839786048
3544,5111,-0.02915618839786048
5111,1211,0.06750258531238541
1211,5111,-0.06750258531238541
5111,6115,-0.013714045906291444
6115,5111,0.013714045906291444
5111,9134,-0.08138850211882541
9134,5111,0.08138850211882541
5111,9139,-0.037746850525739395
9139,5111,0.037746850525739395
5111,2423,0.012256171085193491
2423,5111,-0.012256171085193491
5111,4215,-0.03574446747884487
4215,5111,0.03574446747884487
5111,6139,-0.027298513729707704
6139,5111,0.027298513729707704
5111,3520,-0.05304292877115265
3520,5111,0.05304292877115265
5111,9234,-0.11215796074726413
9234,5111,0.11215796074726413
5111,2125,0.10140156897475573
2125,5111,-0.10140156897475573
5111,5421,-0.047705110672269596
5421,5111,0.047705110672269596
5111,9233,-0.06405268532376847
9233,5111,0.06405268532376847
5111,2213,-0.010962515200377746
2213,5111,0.010962515200377746
5111,2212,0.03177593067091103
2212,5111,-0.03177593067091103
5111,2211,0.06729099563280383
2211,5111,-0.06729099563280383
5111,2216,0.058129485374633076
2216,5111,-0.058129485374633076
5111,2215,0.06409999829399454
2215,5111,-0.06409999829399454
5111,2214,0.06733613385024262
2214,5111,-0.06733613385024262
5111,5223,0.01451879061820939
5223,5111,-0.01451879061820939
5111,5222,-0.0009220747133785419
5222,5111,0.0009220747133785419
5111,1184,0.07217023659087561
1184,5111,-0.07217023659087561
5111,3543,0.024303315705373148
3543,5111,-0.024303315705373148
5111,3441,0.011400755829552408
3441,5111,-0.011400755829552408
5111,5214,0.0071340398833592295
5214,5111,-0.0071340398833592295
5111,3443,-0.015233554711247668
3443,5111,0.015233554711247668
5111,1181,0.033817384118585626
1181,5111,-0.033817384118585626
5111,5215,-0.07810978588657103
5215,5111,0.07810978588657103
5111,6213,-0.048802235544174295
6213,5111,0.048802235544174295
5111,6212,-0.03934371545127471
6212,5111,0.03934371545127471
5111,6211,-0.0560330364225026
6211,5111,0.0560330364225026
5111,3422,0.011804449967084666
3422,5111,-0.011804449967084666
5111,3421,0.0009302695145509932
3421,5111,-0.0009302695145509932
5111,6219,0.007817059714040595
6219,5111,-0.007817059714040595
5111,3534,-0.007014678453781165
3534,5111,0.007014678453781165
5111,9133,-0.03339904820265341
9133,5111,0.03339904820265341
5111,6131,-0.04630664707515017
6131,5111,0.04630664707515017
5111,5111,0.0
1161,9249,-0.12504257274256703
9249,1161,0.12504257274256703
1161,1141,-0.020288095902339667
1141,1161,0.020288095902339667
1161,4132,-0.09745043593862308
4132,1161,0.09745043593862308
1161,9121,-0.054194698489288505
9121,1161,0.054194698489288505
1161,7129,-0.05304002907325902
7129,1161,0.05304002907325902
1161,9235,-0.074077205049695
9235,1161,0.074077205049695
1161,5419,-0.10278385420993412
5419,1161,0.10278385420993412
1161,3416,-0.025240793990153436
3416,1161,0.025240793990153436
1161,6124,-0.0907359541744844
6124,1161,0.0907359541744844
1161,3414,-0.05752655258315643
3414,1161,0.05752655258315643
1161,3415,-0.049120342172577006
3415,1161,0.049120342172577006
1161,3412,-0.07100223219077562
3412,1161,0.07100223219077562
1161,3413,-0.1401771025164034
3413,1161,0.1401771025164034
1161,3411,-0.05749433786919016
3411,1161,0.05749433786919016
1161,5213,-0.0502882914925814
5213,1161,0.0502882914925814
