SOCcode1,SOCcode2,modOfMod
8133,9275,-0.06983732917155454
9275,8133,0.06983732917155454
8133,2462,0.04183102023492399
2462,8133,-0.04183102023492399
8133,2463,0.09320506617216992
2463,8133,-0.09320506617216992
8133,8141,0.022756920072461637
8141,8133,-0.022756920072461637
8133,8229,0.0073007300341995955
8229,8133,-0.0073007300341995955
8133,8143,0.02599426762083491
8143,8133,-0.02599426762083491
8133,8142,0.008664872823110676
8142,8133,-0.008664872823110676
8133,9132,-0.031986867581137605
9132,8133,0.031986867581137605
8133,8124,0.01676879661666529
8124,8133,-0.01676879661666529
8133,3131,0.033701674919431365
3131,8133,-0.033701674919431365
8133,5443,-0.033090350477094216
5443,8133,0.033090350477094216
8133,3132,0.023305764647293777
3132,8133,-0.023305764647293777
8133,8125,0.04308999151608574
8125,8133,-0.04308999151608574
8133,7124,-0.06186988493398217
7124,8133,0.06186988493398217
8133,7125,-0.009686817900916661
7125,8133,0.009686817900916661
8133,7122,-0.02364616599118565
7122,8133,0.02364616599118565
8133,7123,-0.03857429650212325
7123,8133,0.03857429650212325
8133,3567,0.08759293415250147
3567,8133,-0.08759293415250147
8133,3562,0.020752378164908773
3562,8133,-0.020752378164908773
8133,3563,0.062016841451977923
3563,8133,-0.062016841451977923
8133,3564,0.041732875867902156
3564,8133,-0.041732875867902156
8133,2318,0.04575473869728972
2318,8133,-0.04575473869728972
8133,2319,0.02596178758042801
2319,8133,-0.02596178758042801
8133,2316,0.03277381931154789
2316,8133,-0.03277381931154789
8133,2317,0.0674850784477695
2317,8133,-0.0674850784477695
8133,2314,0.05850866151438716
2314,8133,-0.05850866151438716
8133,3565,0.056489617832143214
3565,8133,-0.056489617832143214
8133,2312,-0.020781579367755258
2312,8133,0.020781579367755258
8133,4135,-0.026947970670069852
4135,8133,0.026947970670069852
8133,2412,0.08014422026636638
2412,8133,-0.08014422026636638
8133,2142,0.07611022239137624
2142,8133,-0.07611022239137624
8133,2141,0.08461103073987562
2141,8133,-0.08461103073987562
8133,4131,-0.015819600568351442
4131,8133,0.015819600568351442
8133,2419,0.06229477698078779
2419,8133,-0.06229477698078779
8133,6121,-0.013788337999319788
6121,8133,0.013788337999319788
8133,2219,0.06933337220071474
2219,8133,-0.06933337220071474
8133,8233,0.052274744428824925
8233,8133,-0.052274744428824925
8133,4215,-0.005958817493115736
4215,8133,0.005958817493115736
8133,4133,-0.03895461073844026
4133,8133,0.03895461073844026
8133,2473,0.06206140347476689
2473,8133,-0.06206140347476689
8133,2472,0.03582247228624324
2472,8133,-0.03582247228624324
8133,2471,0.02970831828969171
2471,8133,-0.02970831828969171
8133,8234,0.011134992973530343
8234,8133,-0.011134992973530343
8133,1121,0.0751085333184375
1121,8133,-0.0751085333184375
8133,1122,0.09144461185036039
1122,8133,-0.09144461185036039
8133,6122,0.004416117156111398
6122,8133,-0.004416117156111398
8133,6143,0.00241786669634308
6143,8133,-0.00241786669634308
8133,5441,-0.0016699912001091545
5441,8133,0.0016699912001091545
8133,6141,0.005492381909821361
6141,8133,-0.005492381909821361
8133,5225,0.0727969604080995
5225,8133,-0.0727969604080995
8133,6145,0.016071604079437685
6145,8133,-0.016071604079437685
8133,6144,-0.025021821134698825
6144,8133,0.025021821134698825
8133,8134,-0.06465488814526917
8134,8133,0.06465488814526917
8133,7130,0.05592731162457199
7130,8133,-0.05592731162457199
8133,3442,-0.022479351963928963
3442,8133,0.022479351963928963
8133,8131,-0.03090367116369229
8131,8133,0.03090367116369229
8133,8132,-0.00803372950392155
8132,8133,0.00803372950392155
8133,8133,0.0
5414,9249,-0.03539215409740312
9249,5414,0.03539215409740312
5414,4132,-0.007800017293459199
4132,5414,0.007800017293459199
5414,7129,0.03661038957190487
7129,5414,-0.03661038957190487
5414,5419,-0.013133435564770235
5419,5414,0.013133435564770235
5414,3416,0.06109677861459806
3416,5414,-0.06109677861459806
5414,3417,0.025343764838590358
3417,5414,-0.025343764838590358
5414,3414,0.03212386606200746
3414,5414,-0.03212386606200746
5414,3415,0.040530076472586885
3415,5414,-0.040530076472586885
5414,3412,0.018648186454388278
3412,5414,-0.018648186454388278
5414,3413,-0.03217175659908946
3413,5414,0.03217175659908946
5414,7115,0.018248596690478687
7115,5414,-0.018248596690478687
5414,3411,0.03215608077597373
3411,5414,-0.03215608077597373
5414,6142,0.09877847656267662
6142,5414,-0.09877847656267662
5414,6132,0.038196498663615575
6132,5414,-0.038196498663615575
5414,7113,-0.07177537357155295
7113,5414,0.07177537357155295
5414,3550,0.08721954329956214
3550,5414,-0.08721954329956214
5414,3122,0.0363898632340204
3122,5414,-0.0363898632340204
5414,7214,0.02338883782795273
7214,5414,-0.02338883782795273
5414,8139,0.008090626350482681
8139,5414,-0.008090626350482681
5414,6240,0.033940041299213256
6240,5414,-0.033940041299213256
5414,7121,0.029406333550497425
7121,5414,-0.029406333550497425
5414,8149,0.08557106986611954
8149,5414,-0.08557106986611954
5414,4134,0.020754088818602464
4134,5414,-0.020754088818602464
5414,8222,0.0474695737242522
8222,5414,-0.0474695737242522
5414,9273,-0.04581224071343913
9273,5414,0.04581224071343913
5414,9275,-0.044002723457552455
9275,5414,0.044002723457552455
5414,2462,0.06766562594892608
2462,5414,-0.06766562594892608
5414,2463,0.11903967188617201
2463,5414,-0.11903967188617201
5414,8141,0.04859152578646373
8141,5414,-0.04859152578646373
5414,8229,0.03313533574820168
8229,5414,-0.03313533574820168
5414,8143,0.051828873334837
8143,5414,-0.051828873334837
5414,8142,0.034499478537112764
8142,5414,-0.034499478537112764
5414,9132,-0.0061522618671355144
9132,5414,0.0061522618671355144
5414,8124,0.04260340233066738
8124,5414,-0.04260340233066738
5414,3131,0.059536280633433455
3131,5414,-0.059536280633433455
5414,5443,-0.007255744763092123
5443,5414,0.007255744763092123
5414,3132,0.04914037036129587
3132,5414,-0.04914037036129587
5414,8125,0.06892459723008783
8125,5414,-0.06892459723008783
5414,7124,-0.03603527921998008
7124,5414,0.03603527921998008
5414,7125,0.01614778781308543
7125,5414,-0.01614778781308543
5414,7122,0.002188439722816439
7122,5414,-0.002188439722816439
5414,7123,-0.012739690788121157
7123,5414,0.012739690788121157
5414,3567,0.11342753986650356
3567,5414,-0.11342753986650356
5414,3562,0.04658698387891086
3562,5414,-0.04658698387891086
5414,3563,0.08785144716598002
3563,5414,-0.08785144716598002
5414,3564,0.06756748158190425
3564,5414,-0.06756748158190425
5414,2318,0.0715893444112918
2318,5414,-0.0715893444112918
5414,2319,0.0517963932944301
2319,5414,-0.0517963932944301
5414,2316,0.05860842502554998
2316,5414,-0.05860842502554998
5414,2317,0.0933196841617716
2317,5414,-0.0933196841617716
5414,2314,0.08434326722838925
2314,5414,-0.08434326722838925
5414,3565,0.0823242235461453
3565,5414,-0.0823242235461453
5414,2312,0.005053026346246831
2312,5414,-0.005053026346246831
5414,4135,-0.00111336495606776
4135,5414,0.00111336495606776
5414,2412,0.10597882598036847
2412,5414,-0.10597882598036847
5414,2142,0.10194482810537833
2142,5414,-0.10194482810537833
5414,2141,0.11044563645387771
2141,5414,-0.11044563645387771
5414,4131,0.010015005145650648
4131,5414,-0.010015005145650648
5414,2419,0.08812938269478987
2419,5414,-0.08812938269478987
5414,6121,0.012046267714682304
6121,5414,-0.012046267714682304
5414,2219,0.09516797791471683
2219,5414,-0.09516797791471683
5414,8233,0.07810935014282701
8233,5414,-0.07810935014282701
5414,4215,0.019875788220886356
4215,5414,-0.019875788220886356
5414,4133,-0.013120005024438167
4133,5414,0.013120005024438167
5414,2473,0.08789600918876898
2473,5414,-0.08789600918876898
5414,2472,0.061657078000245336
2472,5414,-0.061657078000245336
5414,2471,0.0555429240036938
2471,5414,-0.0555429240036938
5414,8234,0.03696959868753243
8234,5414,-0.03696959868753243
5414,1121,0.1009431390324396
1121,5414,-0.1009431390324396
5414,1122,0.11727921756436248
1122,5414,-0.11727921756436248
5414,6122,0.03025072287011349
6122,5414,-0.03025072287011349
5414,6143,0.02825247241034517
6143,5414,-0.02825247241034517
5414,5441,0.024164614513892936
5441,5414,-0.024164614513892936
5414,6141,0.03132698762382345
6141,5414,-0.03132698762382345
5414,5225,0.0986315661221016
5225,5414,-0.0986315661221016
5414,6145,0.04190620979343978
6145,5414,-0.04190620979343978
5414,6144,0.0008127845793032657
6144,5414,-0.0008127845793032657
5414,8134,-0.038820282431267075
8134,5414,0.038820282431267075
5414,7130,0.08176191733857407
7130,5414,-0.08176191733857407
5414,3442,0.003355253750073128
3442,5414,-0.003355253750073128
5414,8131,-0.0050690654496902
8131,5414,0.0050690654496902
5414,8132,0.01780087621008054
8132,5414,-0.01780087621008054
5414,8133,0.02583460571400209
8133,5414,-0.02583460571400209
5414,5414,0.0
4129,9249,-0.022774524112889622
9249,4129,0.022774524112889622
4129,4132,0.004817612691054306
4132,4129,-0.004817612691054306
4129,7129,0.049228019556418375
7129,4129,-0.049228019556418375
4129,5419,-0.0005158055802567302
5419,4129,0.0005158055802567302
4129,3416,0.07371440859911156
3416,4129,-0.07371440859911156
4129,3417,0.037961394823103865
3417,4129,-0.037961394823103865
4129,3414,0.044741496046520966
3414,4129,-0.044741496046520966
4129,3415,0.05314770645710039
3415,4129,-0.05314770645710039
4129,3412,0.031265816438901785
3412,4129,-0.031265816438901785
4129,3413,-0.019554126614575954
3413,4129,0.019554126614575954
4129,7115,0.03086622667499219
7115,4129,-0.03086622667499219
4129,3411,0.04477371076048724
3411,4129,-0.04477371076048724
4129,6142,0.11139610654719012
6142,4129,-0.11139610654719012
4129,6132,0.050814128648129085
6132,4129,-0.050814128648129085
4129,7113,-0.059157743587039444
7113,4129,0.059157743587039444
4129,3550,0.09983717328407564
3550,4129,-0.09983717328407564
4129,3122,0.049007493218533905
3122,4129,-0.049007493218533905
4129,7214,0.036006467812466234
7214,4129,-0.036006467812466234
4129,8139,0.020708256334996185
8139,4129,-0.020708256334996185
4129,6240,0.046557671283726766
6240,4129,-0.046557671283726766
4129,7121,0.04202396353501093
7121,4129,-0.04202396353501093
4129,8149,0.09818869985063304
8149,4129,-0.09818869985063304
4129,4134,0.03337171880311597
4134,4129,-0.03337171880311597
4129,8222,0.060087203708765705
8222,4129,-0.060087203708765705
4129,9273,-0.03319461072892563
9273,4129,0.03319461072892563
4129,9275,-0.03138509347303895
9275,4129,0.03138509347303895
4129,2462,0.08028325593343959
2462,4129,-0.08028325593343959
4129,2463,0.1316573018706855
2463,4129,-0.1316573018706855
4129,8141,0.061209155770977235
8141,4129,-0.061209155770977235
4129,8229,0.045752965732715194
8229,4129,-0.045752965732715194
4129,8143,0.0644465033193505
8143,4129,-0.0644465033193505
4129,8142,0.04711710852162627
8142,4129,-0.04711710852162627
4129,9132,0.00646536811737799
9132,4129,-0.00646536811737799
4129,8124,0.055221032315180885
8124,4129,-0.055221032315180885
4129,3131,0.07215391061794696
3131,4129,-0.07215391061794696
4129,5443,0.005361885221421382
5443,4129,-0.005361885221421382
4129,3132,0.061758000345809375
3132,4129,-0.061758000345809375
4129,8125,0.08154222721460133
8125,4129,-0.08154222721460133
4129,7124,-0.023417649235466572
7124,4129,0.023417649235466572
4129,7125,0.028765417797598936
7125,4129,-0.028765417797598936
4129,7122,0.014806069707329944
7122,4129,-0.014806069707329944
4129,7123,-0.00012206080360765066
7123,4129,0.00012206080360765066
4129,3567,0.12604516985101707
3567,4129,-0.12604516985101707
4129,3562,0.05920461386342437
3562,4129,-0.05920461386342437
4129,3563,0.10046907715049352
3563,4129,-0.10046907715049352
4129,3564,0.08018511156641775
3564,4129,-0.08018511156641775
4129,2318,0.08420697439580531
2318,4129,-0.08420697439580531
4129,2319,0.0644140232789436
2319,4129,-0.0644140232789436
4129,2316,0.07122605501006349
2316,4129,-0.07122605501006349
4129,2317,0.10593731414628511
2317,4129,-0.10593731414628511
4129,2314,0.09696089721290276
2314,4129,-0.09696089721290276
4129,3565,0.09494185353065882
3565,4129,-0.09494185353065882
4129,2312,0.017670656330760336
2312,4129,-0.017670656330760336
4129,4135,0.011504265028445745
4135,4129,-0.011504265028445745
4129,2412,0.11859645596488197
2412,4129,-0.11859645596488197
4129,2142,0.11456245808989184
2142,4129,-0.11456245808989184
4129,2141,0.12306326643839122
2141,4129,-0.12306326643839122
4129,4131,0.022632635130164152
4131,4129,-0.022632635130164152
4129,2419,0.10074701267930339
2419,4129,-0.10074701267930339
4129,6121,0.02466389769919581
6121,4129,-0.02466389769919581
4129,2219,0.10778560789923033
2219,4129,-0.10778560789923033
4129,8233,0.09072698012734053
8233,4129,-0.09072698012734053
4129,4215,0.03249341820539986
4215,4129,-0.03249341820539986
4129,4133,-0.0005023750399246628
4133,4129,0.0005023750399246628
4129,2473,0.10051363917328249
2473,4129,-0.10051363917328249
4129,2472,0.07427470798475884
2472,4129,-0.07427470798475884
4129,2471,0.0681605539882073
2471,4129,-0.0681605539882073
4129,8234,0.04958722867204594
8234,4129,-0.04958722867204594
4129,1121,0.1135607690169531
1121,4129,-0.1135607690169531
4129,1122,0.12989684754887598
1122,4129,-0.12989684754887598
4129,6122,0.04286835285462699
6122,4129,-0.04286835285462699
4129,6143,0.04087010239485868
6143,4129,-0.04087010239485868
4129,5441,0.03678224449840644
5441,4129,-0.03678224449840644
4129,6141,0.043944617608336956
6141,4129,-0.043944617608336956
4129,5225,0.1112491961066151
5225,4129,-0.1112491961066151
4129,6145,0.05452383977795328
6145,4129,-0.05452383977795328
4129,6144,0.013430414563816771
6144,4129,-0.013430414563816771
4129,8134,-0.026202652446753568
8134,4129,0.026202652446753568
4129,7130,0.09437954732308759
7130,4129,-0.09437954732308759
4129,3442,0.015972883734586635
3442,4129,-0.015972883734586635
4129,8131,0.007548564534823305
8131,4129,-0.007548564534823305
4129,8132,0.030418506194594044
8132,4129,-0.030418506194594044
4129,8133,0.038452235698515594
8133,4129,-0.038452235698515594
4129,5414,0.012617629984513505
5414,4129,-0.012617629984513505
4129,4129,0.0
4213,9249,-0.1613502647221109
9249,4213,0.1613502647221109
4213,4132,-0.13375812791816696
4132,4213,0.13375812791816696
4213,7129,-0.0893477210528029
7129,4213,0.0893477210528029
4213,5419,-0.139091546189478
5419,4213,0.139091546189478
4213,3416,-0.06486133201010971
3416,4213,0.06486133201010971
4213,3417,-0.10061434578611742
3417,4213,0.10061434578611742
4213,3414,-0.09383424456270031
3414,4213,0.09383424456270031
4213,3415,-0.08542803415212089
3415,4213,0.08542803415212089
4213,3412,-0.1073099241703195
3412,4213,0.1073099241703195
4213,3413,-0.15812986722379724
3413,4213,0.15812986722379724
4213,7115,-0.10770951393422909
7115,4213,0.10770951393422909
4213,3411,-0.09380202984873404
3411,4213,0.09380202984873404
4213,6142,-0.027179634062031152
6142,4213,0.027179634062031152
4213,6132,-0.0877616119610922
6132,4213,0.0877616119610922
4213,7113,-0.19773348419626072
7113,4213,0.19773348419626072
4213,3550,-0.03873856732514564
3550,4213,0.03873856732514564
4213,3122,-0.08956824739068736
3122,4213,0.08956824739068736
4213,7214,-0.10256927279675504
7214,4213,0.10256927279675504
4213,8139,-0.1178674842742251
8139,4213,0.1178674842742251
4213,6240,-0.09201806932549451
6240,4213,0.09201806932549451
4213,7121,-0.09655177707421035
7121,4213,0.09655177707421035
4213,8149,-0.04038704075858823
8149,4213,0.04038704075858823
4213,4134,-0.1052040218061053
4134,4213,0.1052040218061053
4213,8222,-0.07848853690045557
8222,4213,0.07848853690045557
4213,9273,-0.17177035133814691
9273,4213,0.17177035133814691
4213,9275,-0.16996083408226023
9275,4213,0.16996083408226023
4213,2462,-0.058292484675781686
2462,4213,0.058292484675781686
4213,2463,-0.0069184387385357645
2463,4213,0.0069184387385357645
4213,8141,-0.07736658483824405
8141,4213,0.07736658483824405
4213,8229,-0.09282277487650609
8229,4213,0.09282277487650609
4213,8143,-0.07412923728987077
8143,4213,0.07412923728987077
4213,8142,-0.09145863208759501
8142,4213,0.09145863208759501
4213,9132,-0.1321103724918433
9132,4213,0.1321103724918433
4213,8124,-0.08335470829404039
8124,4213,0.08335470829404039
4213,3131,-0.06642182999127431
3131,4213,0.06642182999127431
4213,5443,-0.1332138553877999
5443,4213,0.1332138553877999
4213,3132,-0.0768177402634119
3132,4213,0.0768177402634119
4213,8125,-0.05703351339461994
8125,4213,0.05703351339461994
4213,7124,-0.16199338984468786
7124,4213,0.16199338984468786
4213,7125,-0.10981032281162234
7125,4213,0.10981032281162234
4213,7122,-0.12376967090189134
7122,4213,0.12376967090189134
4213,7123,-0.13869780141282892
7123,4213,0.13869780141282892
4213,3567,-0.012530570758204213
3567,4213,0.012530570758204213
4213,3562,-0.07937112674579691
3562,4213,0.07937112674579691
4213,3563,-0.038106663458727756
3563,4213,0.038106663458727756
4213,3564,-0.058390629042803524
3564,4213,0.058390629042803524
4213,2318,-0.054368766213415964
2318,4213,0.054368766213415964
4213,2319,-0.07416171733027767
2319,4213,0.07416171733027767
4213,2316,-0.0673496855991578
2316,4213,0.0673496855991578
4213,2317,-0.03263842646293617
2317,4213,0.03263842646293617
4213,2314,-0.04161484339631852
2314,4213,0.04161484339631852
4213,3565,-0.043633887078562465
3565,4213,0.043633887078562465
4213,2312,-0.12090508427846094
2312,4213,0.12090508427846094
4213,4135,-0.12707147558077553
4135,4213,0.12707147558077553
4213,2412,-0.0199792846443393
2412,4213,0.0199792846443393
4213,2142,-0.024013282519329434
2142,4213,0.024013282519329434
4213,2141,-0.015512474170830062
2141,4213,0.015512474170830062
4213,4131,-0.11594310547905712
4131,4213,0.11594310547905712
4213,2419,-0.03782872792991789
2419,4213,0.03782872792991789
4213,6121,-0.11391184291002547
6121,4213,0.11391184291002547
4213,2219,-0.030790132709990946
2219,4213,0.030790132709990946
4213,8233,-0.047848760481880755
8233,4213,0.047848760481880755
4213,4215,-0.10608232240382141
4215,4213,0.10608232240382141
4213,4133,-0.13907811564914593
4133,4213,0.13907811564914593
4213,2473,-0.03806210143593879
2473,4213,0.03806210143593879
4213,2472,-0.06430103262446243
2472,4213,0.06430103262446243
4213,2471,-0.07041518662101397
2471,4213,0.07041518662101397
4213,8234,-0.08898851193717534
8234,4213,0.08898851193717534
4213,1121,-0.02501497159226818
1121,4213,0.02501497159226818
4213,1122,-0.008678893060345296
1122,4213,0.008678893060345296
4213,6122,-0.09570738775459428
6122,4213,0.09570738775459428
4213,6143,-0.0977056382143626
6143,4213,0.0977056382143626
4213,5441,-0.10179349611081484
5441,4213,0.10179349611081484
4213,6141,-0.09463112300088432
6141,4213,0.09463112300088432
4213,5225,-0.02732654450260617
5225,4213,0.02732654450260617
4213,6145,-0.084051900831268
6145,4213,0.084051900831268
4213,6144,-0.12514532604540451
6144,4213,0.12514532604540451
4213,8134,-0.16477839305597486
8134,4213,0.16477839305597486
4213,7130,-0.04419619328613369
7130,4213,0.04419619328613369
4213,3442,-0.12260285687463464
3442,4213,0.12260285687463464
4213,8131,-0.13102717607439798
8131,4213,0.13102717607439798
4213,8132,-0.10815723441462723
8132,4213,0.10815723441462723
4213,8133,-0.10012350491070568
8133,4213,0.10012350491070568
4213,5414,-0.12595811062470777
5414,4213,0.12595811062470777
4213,4129,-0.1385757406092213
4129,4213,0.1385757406092213
4213,4213,0.0
5412,9249,-0.062457583316517795
9249,5412,0.062457583316517795
5412,4132,-0.03486544651257387
4132,5412,0.03486544651257387
5412,7129,0.009544960352790201
7129,5412,-0.009544960352790201
5412,5419,-0.0401988647838849
5419,5412,0.0401988647838849
5412,3416,0.03403134939548339
3416,5412,-0.03403134939548339
5412,3417,-0.0017216643805243066
3417,5412,0.0017216643805243066
5412,3414,0.005058436842892795
3414,5412,-0.005058436842892795
5412,3415,0.013464647253472217
3415,5412,-0.013464647253472217
5412,3412,-0.008417242764726387
3412,5412,0.008417242764726387
5412,3413,-0.05923718581820413
3413,5412,0.05923718581820413
5412,7115,-0.00881683252863598
7115,5412,0.00881683252863598
5412,3411,0.005090651556859066
3411,5412,-0.005090651556859066
5412,6142,0.07171304734356196
6142,5412,-0.07171304734356196
5412,6132,0.011131069444500912
6132,5412,-0.011131069444500912
5412,7113,-0.09884080279066762
7113,5412,0.09884080279066762
5412,3550,0.06015411408044747
3550,5412,-0.06015411408044747
5412,3122,0.009324434014905738
3122,5412,-0.009324434014905738
5412,7214,-0.0036765913911619365
7214,5412,0.0036765913911619365
5412,8139,-0.018974802868631985
8139,5412,0.018974802868631985
5412,6240,0.006874612080098592
6240,5412,-0.006874612080098592
5412,7121,0.002340904331382759
7121,5412,-0.002340904331382759
5412,8149,0.05850564064700487
8149,5412,-0.05850564064700487
5412,4134,-0.0063113404005122
4134,5412,0.0063113404005122
5412,8222,0.020404144505137535
8222,5412,-0.020404144505137535
5412,9273,-0.0728776699325538
9273,5412,0.0728776699325538
5412,9275,-0.07106815267666712
9275,5412,0.07106815267666712
5412,2462,0.04060019672981142
2462,5412,-0.04060019672981142
5412,2463,0.09197424266705734
2463,5412,-0.09197424266705734
5412,8141,0.02152609656734906
8141,5412,-0.02152609656734906
5412,8229,0.006069906529087021
8229,5412,-0.006069906529087021
5412,8143,0.024763444115722334
8143,5412,-0.024763444115722334
5412,8142,0.0074340493179981
8142,5412,-0.0074340493179981
5412,9132,-0.03321769108625018
9132,5412,0.03321769108625018
5412,8124,0.015537973111552715
8124,5412,-0.015537973111552715
5412,3131,0.03247085141431879
3131,5412,-0.03247085141431879
5412,5443,-0.03432117398220679
5443,5412,0.03432117398220679
5412,3132,0.022074941142181205
3132,5412,-0.022074941142181205
5412,8125,0.04185916801097316
8125,5412,-0.04185916801097316
5412,7124,-0.06310070843909474
7124,5412,0.06310070843909474
5412,7125,-0.010917641406029237
7125,5412,0.010917641406029237
5412,7122,-0.024876989496298227
7122,5412,0.024876989496298227
5412,7123,-0.03980512000723582
7123,5412,0.03980512000723582
5412,3567,0.0863621106473889
3567,5412,-0.0863621106473889
5412,3562,0.019521554659796197
3562,5412,-0.019521554659796197
5412,3563,0.060786017946865355
3563,5412,-0.060786017946865355
5412,3564,0.04050205236278958
3564,5412,-0.04050205236278958
5412,2318,0.044523915192177146
2318,5412,-0.044523915192177146
5412,2319,0.024730964075315436
2319,5412,-0.024730964075315436
5412,2316,0.03154299580643531
2316,5412,-0.03154299580643531
5412,2317,0.06625425494265694
2317,5412,-0.06625425494265694
5412,2314,0.057277838009274586
2314,5412,-0.057277838009274586
5412,3565,0.05525879432703064
3565,5412,-0.05525879432703064
5412,2312,-0.022012402872867834
2312,5412,0.022012402872867834
5412,4135,-0.028178794175182428
4135,5412,0.028178794175182428
5412,2412,0.0789133967612538
2412,5412,-0.0789133967612538
5412,2142,0.07487939888626367
2142,5412,-0.07487939888626367
5412,2141,0.08338020723476304
2141,5412,-0.08338020723476304
5412,4131,-0.017050424073464018
4131,5412,0.017050424073464018
5412,2419,0.06106395347567521
2419,5412,-0.06106395347567521
5412,6121,-0.015019161504432362
6121,5412,0.015019161504432362
5412,2219,0.06810254869560216
2219,5412,-0.06810254869560216
5412,8233,0.05104392092371235
8233,5412,-0.05104392092371235
5412,4215,-0.007189640998228311
4215,5412,0.007189640998228311
5412,4133,-0.04018543424355284
4133,5412,0.04018543424355284
5412,2473,0.06083057996965431
2473,5412,-0.06083057996965431
5412,2472,0.03459164878113066
2472,5412,-0.03459164878113066
5412,2471,0.028477494784579137
2471,5412,-0.028477494784579137
5412,8234,0.009904169468417767
8234,5412,-0.009904169468417767
5412,1121,0.07387770981332492
1121,5412,-0.07387770981332492
5412,1122,0.0902137883452478
1122,5412,-0.0902137883452478
5412,6122,0.003185293650998822
6122,5412,-0.003185293650998822
5412,6143,0.0011870431912305048
6143,5412,-0.0011870431912305048
5412,5441,-0.00290081470522173
5441,5412,0.00290081470522173
5412,6141,0.004261558404708786
6141,5412,-0.004261558404708786
5412,5225,0.07156613690298694
5225,5412,-0.07156613690298694
5412,6145,0.014840780574325111
6145,5412,-0.014840780574325111
5412,6144,-0.0262526446398114
6144,5412,0.0262526446398114
5412,8134,-0.06588571165038173
8134,5412,0.06588571165038173
5412,7130,0.054696488119459416
7130,5412,-0.054696488119459416
5412,3442,-0.023710175469041538
3442,5412,0.023710175469041538
5412,8131,-0.032134494668804865
8131,5412,0.032134494668804865
5412,8132,-0.009264553009034126
8132,5412,0.009264553009034126
5412,8133,-0.0012308235051125753
8133,5412,0.0012308235051125753
5412,5414,-0.027065429219114666
5414,5412,0.027065429219114666
5412,4129,-0.03968305920362817
4129,5412,0.03968305920362817
5412,4213,0.09889268140559311
4213,5412,-0.09889268140559311
5412,5412,0.0
5413,9249,-0.010947679420863126
9249,5413,0.010947679420863126
5413,4132,0.0166444573830808
4132,5413,-0.0166444573830808
5413,7129,0.06105486424844487
7129,5413,-0.06105486424844487
5413,5419,0.011311039111769765
5419,5413,-0.011311039111769765
5413,3416,0.08554125329113806
3416,5413,-0.08554125329113806
5413,3417,0.04978823951513036
3417,5413,-0.04978823951513036
5413,3414,0.05656834073854746
3414,5413,-0.05656834073854746
5413,3415,0.06497455114912688
3415,5413,-0.06497455114912688
5413,3412,0.04309266113092828
3412,5413,-0.04309266113092828
5413,3413,-0.00772728192254946
3413,5413,0.00772728192254946
5413,7115,0.042693071367018685
7115,5413,-0.042693071367018685
5413,3411,0.05660055545251373
3411,5413,-0.05660055545251373
5413,6142,0.12322295123921662
6142,5413,-0.12322295123921662
5413,6132,0.06264097334015557
6132,5413,-0.06264097334015557
5413,7113,-0.04733089889501295
7113,5413,0.04733089889501295
5413,3550,0.11166401797610213
3550,5413,-0.11166401797610213
5413,3122,0.06083433791056041
3122,5413,-0.06083433791056041
5413,7214,0.04783331250449273
7214,5413,-0.04783331250449273
5413,8139,0.03253510102702268
8139,5413,-0.03253510102702268
5413,6240,0.05838451597575326
6240,5413,-0.05838451597575326
5413,7121,0.053850808227037424
7121,5413,-0.053850808227037424
5413,8149,0.11001554454265954
8149,5413,-0.11001554454265954
5413,4134,0.045198563495142466
4134,5413,-0.045198563495142466
5413,8222,0.0719140484007922
8222,5413,-0.0719140484007922
5413,9273,-0.021367766036899133
9273,5413,0.021367766036899133
5413,9275,-0.019558248781012453
9275,5413,0.019558248781012453
5413,2462,0.09211010062546608
2462,5413,-0.09211010062546608
5413,2463,0.143484146562712
2463,5413,-0.143484146562712
5413,8141,0.07303600046300372
8141,5413,-0.07303600046300372
5413,8229,0.05757981042474169
8229,5413,-0.05757981042474169
5413,8143,0.076273348011377
8143,5413,-0.076273348011377
5413,8142,0.05894395321365277
8142,5413,-0.05894395321365277
5413,9132,0.018292212809404487
9132,5413,-0.018292212809404487
5413,8124,0.06704787700720738
8124,5413,-0.06704787700720738
5413,3131,0.08398075530997345
3131,5413,-0.08398075530997345
5413,5443,0.01718872991344788
5443,5413,-0.01718872991344788
5413,3132,0.07358484503783587
3132,5413,-0.07358484503783587
5413,8125,0.09336907190662783
8125,5413,-0.09336907190662783
5413,7124,-0.011590804543440077
7124,5413,0.011590804543440077
5413,7125,0.04059226248962543
7125,5413,-0.04059226248962543
5413,7122,0.02663291439935644
7122,5413,-0.02663291439935644
5413,7123,0.011704783888418845
7123,5413,-0.011704783888418845
5413,3567,0.13787201454304357
3567,5413,-0.13787201454304357
5413,3562,0.07103145855545086
3562,5413,-0.07103145855545086
5413,3563,0.11229592184252002
3563,5413,-0.11229592184252002
5413,3564,0.09201195625844424
3564,5413,-0.09201195625844424
5413,2318,0.09603381908783182
2318,5413,-0.09603381908783182
5413,2319,0.0762408679709701
2319,5413,-0.0762408679709701
5413,2316,0.08305289970208998
2316,5413,-0.08305289970208998
5413,2317,0.11776415883831161
2317,5413,-0.11776415883831161
5413,2314,0.10878774190492925
2314,5413,-0.10878774190492925
5413,3565,0.10676869822268531
3565,5413,-0.10676869822268531
5413,2312,0.029497501022786834
2312,5413,-0.029497501022786834
5413,4135,0.02333110972047224
