SOCcode1,SOCcode2,angSep
2451,3441,0.129773699
3441,8214,0.090084582
8214,3441,0.090084582
3441,8217,0.06971387
8217,3441,0.06971387
3441,2452,0.113901827
2452,3441,0.113901827
3441,8119,0.055786442
8119,3441,0.055786442
3441,6113,0.072096972
6113,3441,0.072096972
3441,2127,0.090616153
2127,3441,0.090616153
3441,6292,0.064786026
6292,3441,0.064786026
3441,8111,0.056632877
8111,3441,0.056632877
3441,8116,0.101095387
8116,3441,0.101095387
3441,8117,0.10455139
8117,3441,0.10455139
3441,8114,0.065394316
8114,3441,0.065394316
3441,3214,0.087591801
3214,3441,0.087591801
3441,3215,0.12625124
3215,3441,0.12625124
3441,3216,0.098159968
3216,3441,0.098159968
3441,3217,0.086671144
3217,3441,0.086671144
3441,3211,0.099824004
3211,3441,0.099824004
3441,3212,0.093883036
3212,3441,0.093883036
3441,3513,0.077885101
3513,3441,0.077885101
3441,3512,0.09137151
3512,3441,0.09137151
3441,3511,0.141423704
3511,3441,0.141423704
3441,3218,0.077160183
3218,3441,0.077160183
3441,9245,0.053670085
9245,3441,0.053670085
3441,2111,0.137715648
2111,3441,0.137715648
3441,2112,0.120343921
2112,3441,0.120343921
3441,2113,0.157525641
2113,3441,0.157525641
3441,1212,0.084184948
1212,3441,0.084184948
3441,3544,0.082022853
3544,3441,0.082022853
3441,1211,0.079955571
1211,3441,0.079955571
3441,6115,0.070425136
6115,3441,0.070425136
3441,9134,0.04358643
9134,3441,0.04358643
3441,9139,0.0690361
9139,3441,0.0690361
3441,2423,0.183458693
2423,3441,0.183458693
3441,4215,0.163005631
4215,3441,0.163005631
3441,6139,0.045799508
6139,3441,0.045799508
3441,3520,0.19706441
3520,3441,0.19706441
3441,9234,0.062485082
9234,3441,0.062485082
3441,2125,0.183828306
2125,3441,0.183828306
3441,5421,0.110736432
5421,3441,0.110736432
3441,9233,0.052170793
9233,3441,0.052170793
3441,2213,0.10911811
2213,3441,0.10911811
3441,2212,0.191342556
2212,3441,0.191342556
3441,2211,0.114797317
2211,3441,0.114797317
3441,2216,0.088832028
2216,3441,0.088832028
3441,2215,0.101560359
2215,3441,0.101560359
3441,2214,0.125690906
2214,3441,0.125690906
3441,5223,0.069640549
5223,3441,0.069640549
3441,5222,0.106580127
5222,3441,0.106580127
3441,1184,0.130384166
1184,3441,0.130384166
3441,3543,0.165153652
3543,3441,0.165153652
3441,3441,0
5214,9249,0.204888968
9249,5214,0.204888968
5214,1141,0.164222678
1141,5214,0.164222678
5214,4132,0.238132176
4132,5214,0.238132176
5214,9121,0.030199143
9121,5214,0.030199143
5214,7129,0.178436488
7129,5214,0.178436488
5214,9235,0.046584641
9235,5214,0.046584641
5214,5419,0.116832483
5419,5214,0.116832483
5214,3416,0.193564894
3416,5214,0.193564894
5214,6124,0.200798277
6124,5214,0.200798277
5214,3414,0.207616168
3414,5214,0.207616168
5214,3415,0.198846054
3415,5214,0.198846054
5214,3412,0.209562742
3412,5214,0.209562742
5214,3413,0.219581198
3413,5214,0.219581198
5214,3411,0.107168441
3411,5214,0.107168441
5214,5213,0.016424281
5213,5214,0.016424281
5214,2323,0.243069534
2323,5214,0.243069534
5214,2322,0.251607015
2322,5214,0.251607015
5214,2321,0.167723604
2321,5214,0.167723604
5214,3552,0.118812374
3552,5214,0.118812374
5214,3551,0.105934134
3551,5214,0.105934134
5214,3122,0.181186553
3122,5214,0.181186553
5214,3123,0.070817373
3123,5214,0.070817373
5214,2329,0.226125328
2329,5214,0.226125328
5214,4141,0.235084981
4141,5214,0.235084981
5214,8221,0.034003075
8221,5214,0.034003075
5214,4142,0.202442222
4142,5214,0.202442222
5214,8139,0.025275303
8139,5214,0.025275303
5214,6221,0.137062872
6221,5214,0.137062872
5214,8149,0.033306803
8149,5214,0.033306803
5214,4134,0.148879647
4134,5214,0.148879647
5214,8222,0.055794659
8222,5214,0.055794659
5214,8141,0.042905515
8141,5214,0.042905515
5214,8229,0.028761595
8229,5214,0.028761595
5214,8143,0.025640293
8143,5214,0.025640293
5214,8142,0.02844952
8142,5214,0.02844952
5214,9132,0.034122532
9132,5214,0.034122532
5214,1152,0.193259902
1152,5214,0.193259902
5214,3131,0.147531197
3131,5214,0.147531197
5214,3132,0.116535867
3132,5214,0.116535867
5214,8125,0.036127162
8125,5214,0.036127162
5214,7124,0.290497071
7124,5214,0.290497071
5214,7125,0.110240051
7125,5214,0.110240051
5214,7122,0.042318503
7122,5214,0.042318503
5214,7123,0.101613531
7123,5214,0.101613531
5214,7121,0.239418392
7121,5214,0.239418392
5214,3562,0.245947529
3562,5214,0.245947529
5214,3563,0.172429955
3563,5214,0.172429955
5214,3566,0.09216204
3566,5214,0.09216204
5214,3567,0.113236723
3567,5214,0.113236723
5214,3564,0.099467586
3564,5214,0.099467586
5214,2319,0.268877916
2319,5214,0.268877916
5214,2316,0.234205011
2316,5214,0.234205011
5214,2317,0.261206173
2317,5214,0.261206173
5214,2314,0.222893318
2314,5214,0.222893318
5214,2315,0.165377922
2315,5214,0.165377922
5214,2312,0.167234601
2312,5214,0.167234601
5214,2313,0.255981267
2313,5214,0.255981267
5214,4136,0.192374556
4136,5214,0.192374556
5214,2411,0.185535889
2411,5214,0.185535889
5214,6114,0.161539474
6114,5214,0.161539474
5214,8124,0.029020792
8124,5214,0.029020792
5214,4131,0.176994358
4131,5214,0.176994358
5214,6121,0.209068582
6121,5214,0.209068582
5214,3568,0.06890559
3568,5214,0.06890559
5214,2442,0.226389539
2442,5214,0.226389539
5214,4133,0.091500762
4133,5214,0.091500762
5214,1121,0.09040509
1121,5214,0.09040509
5214,1122,0.131665178
1122,5214,0.131665178
5214,6122,0.131832774
6122,5214,0.131832774
5214,7212,0.240932743
7212,5214,0.240932743
5214,8216,0.080605907
8216,5214,0.080605907
5214,4135,0.17738573
4135,5214,0.17738573
5214,3565,0.090672106
3565,5214,0.090672106
5214,9149,0.102522112
9149,5214,0.102522112
5214,6291,0.108397571
6291,5214,0.108397571
5214,7113,0.329692406
7113,5214,0.329692406
5214,8113,0.050298072
8113,5214,0.050298072
5214,5494,0.057838582
5494,5214,0.057838582
5214,5495,0.058820818
5495,5214,0.058820818
5214,5496,0.142591512
5496,5214,0.142591512
5214,3442,0.153512884
3442,5214,0.153512884
5214,5491,0.017515009
5491,5214,0.017515009
5214,5492,0.023168483
5492,5214,0.023168483
5214,5493,0.025114096
5493,5214,0.025114096
5214,5414,0.069481657
5414,5214,0.069481657
5214,5319,0.016841179
5319,5214,0.016841179
5214,4213,0.204795041
4213,5214,0.204795041
5214,5412,0.036202172
5412,5214,0.036202172
5214,5413,0.044692267
5413,5214,0.044692267
5214,4123,0.169038349
4123,5214,0.169038349
5214,3542,0.177854537
3542,5214,0.177854537
5214,4212,0.252941466
4212,5214,0.252941466
5214,5316,0.033154428
5316,5214,0.033154428
5214,5315,0.017464357
5315,5214,0.017464357
5214,5314,0.012896832
5314,5214,0.012896832
5214,6214,0.127806134
6214,5214,0.127806134
5214,7112,0.115366881
7112,5214,0.115366881
5214,5312,0.016644828
5312,5214,0.016644828
5214,1234,0.141010496
1234,5214,0.141010496
5214,2443,0.226158367
2443,5214,0.226158367
5214,4217,0.225454048
4217,5214,0.225454048
5214,4216,0.217004005
4216,5214,0.217004005
5214,4211,0.252047806
4211,5214,0.252047806
5214,1231,0.121584336
1231,5214,0.121584336
5214,2444,0.257088735
2444,5214,0.257088735
5214,1233,0.169474206
1233,5214,0.169474206
5214,1133,0.196435831
1133,5214,0.196435831
5214,1132,0.165778726
1132,5214,0.165778726
5214,1131,0.249101622
1131,5214,0.249101622
5214,1136,0.19180076
1136,5214,0.19180076
5214,1135,0.209000377
1135,5214,0.209000377
5214,1134,0.241070825
1134,5214,0.241070825
5214,3319,0.224641287
3319,5214,0.224641287
5214,7111,0.06520744
7111,5214,0.06520744
5214,5431,0.06382256
5431,5214,0.06382256
5214,4112,0.27881007
4112,5214,0.27881007
5214,5323,0.038161921
5323,5214,0.038161921
5214,8129,0.037561822
8129,5214,0.037561822
5214,4111,0.234274266
4111,5214,0.234274266
5214,8126,0.033513874
8126,5214,0.033513874
5214,3313,0.053064957
3313,5214,0.053064957
5214,3312,0.126648301
3312,5214,0.126648301
5214,8123,0.049694255
8123,5214,0.049694255
5214,8122,0.039812817
8122,5214,0.039812817
5214,8121,0.032703386
8121,5214,0.032703386
5214,5232,0.029088146
5232,5214,0.029088146
5214,5249,0.040120469
5249,5214,0.040120469
5214,5434,0.086624892
5434,5214,0.086624892
5214,5245,0.121635013
5245,5214,0.121635013
5214,5244,0.058276527
5244,5214,0.058276527
5214,5241,0.032585764
5241,5214,0.032585764
5214,5242,0.054653797
5242,5214,0.054653797
5214,5231,0.029948526
5231,5214,0.029948526
5214,5322,0.027562964
5322,5214,0.027562964
5214,5221,0.020189271
5221,5214,0.020189271
5214,8219,0.065214746
8219,5214,0.065214746
5214,8218,0.101853905
8218,5214,0.101853905
5214,1225,0.163288422
1225,5214,0.163288422
5214,1223,0.108729339
1223,5214,0.108729339
5214,1222,0.19803057
1222,5214,0.19803057
5214,1221,0.140920455
1221,5214,0.140920455
5214,9241,0.11025374
9241,5214,0.11025374
5214,9129,0.033590031
9129,5214,0.033590031
5214,8213,0.113786471
8213,5214,0.113786471
5214,2451,0.195697725
2451,5214,0.195697725
5214,8214,0.104399172
8214,5214,0.104399172
5214,8217,0.044241289
8217,5214,0.044241289
5214,2452,0.176795764
2452,5214,0.176795764
5214,8119,0.024905061
8119,5214,0.024905061
5214,6113,0.087003976
6113,5214,0.087003976
5214,2127,0.029689929
2127,5214,0.029689929
5214,6292,0.044086548
6292,5214,0.044086548
5214,8111,0.05622742
8111,5214,0.05622742
5214,8116,0.021290153
8116,5214,0.021290153
5214,8117,0.038750602
8117,5214,0.038750602
5214,8114,0.019719441
8114,5214,0.019719441
5214,3214,0.087456145
3214,5214,0.087456145
5214,3215,0.151689925
3215,5214,0.151689925
5214,3216,0.114128513
3216,5214,0.114128513
5214,3217,0.131092839
3217,5214,0.131092839
5214,3211,0.158939899
3211,5214,0.158939899
5214,3212,0.158635157
3212,5214,0.158635157
5214,3513,0.060312132
3513,5214,0.060312132
5214,3512,0.084881426
3512,5214,0.084881426
5214,3511,0.158225939
3511,5214,0.158225939
5214,3218,0.088742642
3218,5214,0.088742642
5214,9245,0.083413675
9245,5214,0.083413675
5214,2111,0.08786131
2111,5214,0.08786131
5214,2112,0.139393673
2112,5214,0.139393673
5214,2113,0.166911262
2113,5214,0.166911262
5214,1212,0.076878446
1212,5214,0.076878446
5214,3544,0.1003988
3544,5214,0.1003988
5214,1211,0.091102637
1211,5214,0.091102637
5214,6115,0.132707888
6115,5214,0.132707888
5214,9134,0.048875523
9134,5214,0.048875523
5214,9139,0.024322161
9139,5214,0.024322161
5214,2423,0.225114977
2423,5214,0.225114977
5214,4215,0.220813185
4215,5214,0.220813185
5214,6139,0.053119017
6139,5214,0.053119017
5214,3520,0.263384678
3520,5214,0.263384678
5214,9234,0.063300987
9234,5214,0.063300987
5214,2125,0.141363872
2125,5214,0.141363872
5214,5421,0.062951029
5421,5214,0.062951029
5214,9233,0.114876141
9233,5214,0.114876141
5214,2213,0.150902872
2213,5214,0.150902872
5214,2212,0.274438859
2212,5214,0.274438859
5214,2211,0.163694953
2211,5214,0.163694953
5214,2216,0.124661882
2216,5214,0.124661882
5214,2215,0.103589593
2215,5214,0.103589593
5214,2214,0.14653427
2214,5214,0.14653427
5214,5223,0.020076703
5223,5214,0.020076703
5214,5222,0.03176928
5222,5214,0.03176928
5214,1184,0.214066813
1184,5214,0.214066813
5214,3543,0.232960269
3543,5214,0.232960269
5214,3441,0.087074075
3441,5214,0.087074075
5214,5214,0
3443,9249,0.102060014
9249,3443,0.102060014
3443,1141,0.137785014
1141,3443,0.137785014
3443,4132,0.180022899
4132,3443,0.180022899
3443,9121,0.123622243
9121,3443,0.123622243
3443,7129,0.079962913
7129,3443,0.079962913
3443,9235,0.109526142
9235,3443,0.109526142
3443,5419,0.174891416
5419,3443,0.174891416
3443,3416,0.167904622
3416,3443,0.167904622
3443,6124,0.113377359
6124,3443,0.113377359
3443,3414,0.077050892
3414,3443,0.077050892
3443,3415,0.137242302
3415,3443,0.137242302
3443,3412,0.139165251
3412,3443,0.139165251
3443,3413,0.097212556
3413,3443,0.097212556
3443,3411,0.119245355
3411,3443,0.119245355
3443,5213,0.133163632
5213,3443,0.133163632
3443,2323,0.193942894
2323,3443,0.193942894
3443,2322,0.173715743
2322,3443,0.173715743
3443,2321,0.156854267
2321,3443,0.156854267
3443,3552,0.141466874
3552,3443,0.141466874
3443,3551,0.124513099
3551,3443,0.124513099
3443,3122,0.195733166
3122,3443,0.195733166
3443,3123,0.130567825
3123,3443,0.130567825
3443,2329,0.171431056
2329,3443,0.171431056
3443,4141,0.174735998
4141,3443,0.174735998
3443,8221,0.161673349
8221,3443,0.161673349
3443,4142,0.166243287
4142,3443,0.166243287
3443,8139,0.112323778
8139,3443,0.112323778
3443,6221,0.087362334
6221,3443,0.087362334
3443,8149,0.137219046
8149,3443,0.137219046
3443,4134,0.140253001
4134,3443,0.140253001
3443,8222,0.138593957
8222,3443,0.138593957
3443,8141,0.146055564
8141,3443,0.146055564
3443,8229,0.151756058
8229,3443,0.151756058
3443,8143,0.142576196
8143,3443,0.142576196
3443,8142,0.113560393
8142,3443,0.113560393
3443,9132,0.114623152
9132,3443,0.114623152
3443,1152,0.161431914
1152,3443,0.161431914
3443,3131,0.147940459
3131,3443,0.147940459
3443,3132,0.142658122
3132,3443,0.142658122
3443,8125,0.138920149
8125,3443,0.138920149
3443,7124,0.187687841
7124,3443,0.187687841
3443,7125,0.066443743
7125,3443,0.066443743
3443,7122,0.108310689
7122,3443,0.108310689
3443,7123,0.121301352
7123,3443,0.121301352
3443,7121,0.184081497
7121,3443,0.184081497
3443,3562,0.170825778
3562,3443,0.170825778
3443,3563,0.085610837
3563,3443,0.085610837
3443,3566,0.094884697
3566,3443,0.094884697
3443,3567,0.12564904
3567,3443,0.12564904
3443,3564,0.083317099
3564,3443,0.083317099
3443,2319,0.159171358
2319,3443,0.159171358
3443,2316,0.13102759
2316,3443,0.13102759
3443,2317,0.169471495
2317,3443,0.169471495
3443,2314,0.145280722
2314,3443,0.145280722
3443,2315,0.059423361
2315,3443,0.059423361
3443,2312,0.075533996
2312,3443,0.075533996
3443,2313,0.159832073
2313,3443,0.159832073
3443,4136,0.183003228
4136,3443,0.183003228
3443,2411,0.120440255
2411,3443,0.120440255
3443,6114,0.065813528
6114,3443,0.065813528
3443,8124,0.130324963
8124,3443,0.130324963
3443,4131,0.142549986
4131,3443,0.142549986
3443,6121,0.103156793
6121,3443,0.103156793
3443,3568,0.119868427
3568,3443,0.119868427
3443,2442,0.114251142
2442,3443,0.114251142
3443,4133,0.095469867
4133,3443,0.095469867
3443,1121,0.136119571
1121,3443,0.136119571
3443,1122,0.186256473
1122,3443,0.186256473
3443,6122,0.077843956
6122,3443,0.077843956
3443,7212,0.180839164
7212,3443,0.180839164
3443,8216,0.150405253
8216,3443,0.150405253
3443,4135,0.106880712
4135,3443,0.106880712
3443,3565,0.106717933
3565,3443,0.106717933
3443,9149,0.071535116
9149,3443,0.071535116
3443,6291,0.084986157
6291,3443,0.084986157
3443,7113,0.232707691
7113,3443,0.232707691
3443,8113,0.116341903
8113,3443,0.116341903
3443,5494,0.128620293
5494,3443,0.128620293
3443,5495,0.162293872
5495,3443,0.162293872
3443,5496,0.112157083
5496,3443,0.112157083
3443,3442,0.074244303
3442,3443,0.074244303
3443,5491,0.124120382
5491,3443,0.124120382
3443,5492,0.152178375
5492,3443,0.152178375
3443,5493,0.162790834
5493,3443,0.162790834
3443,5414,0.078227409
5414,3443,0.078227409
3443,5319,0.113234842
5319,3443,0.113234842
3443,4213,0.131237823
4213,3443,0.131237823
3443,5412,0.121497179
5412,3443,0.121497179
3443,5413,0.101690683
5413,3443,0.101690683
3443,4123,0.13238332
4123,3443,0.13238332
3443,3542,0.156753037
3542,3443,0.156753037
3443,4212,0.201641902
4212,3443,0.201641902
3443,5316,0.122786702
5316,3443,0.122786702
3443,5315,0.117333637
5315,3443,0.117333637
3443,5314,0.124259911
5314,3443,0.124259911
3443,6214,0.064387664
6214,3443,0.064387664
3443,7112,0.089512143
7112,3443,0.089512143
3443,5312,0.116005924
5312,3443,0.116005924
3443,1234,0.083546684
1234,3443,0.083546684
3443,2443,0.111821731
2443,3443,0.111821731
3443,4217,0.197563269
4217,3443,0.197563269
3443,4216,0.153767598
4216,3443,0.153767598
3443,4211,0.167418555
4211,3443,0.167418555
3443,1231,0.133401855
1231,3443,0.133401855
3443,2444,0.166994286
2444,3443,0.166994286
3443,1233,0.119639728
1233,3443,0.119639728
3443,1133,0.199583404
1133,3443,0.199583404
3443,1132,0.152192712
1132,3443,0.152192712
3443,1131,0.193900765
1131,3443,0.193900765
3443,1136,0.176936396
1136,3443,0.176936396
3443,1135,0.151502267
1135,3443,0.151502267
3443,1134,0.172508606
1134,3443,0.172508606
3443,3319,0.17401718
3319,3443,0.17401718
3443,7111,0.087220065
7111,3443,0.087220065
3443,5431,0.104082521
5431,3443,0.104082521
3443,4112,0.218739391
4112,3443,0.218739391
3443,5323,0.100293522
5323,3443,0.100293522
3443,8129,0.154399697
8129,3443,0.154399697
3443,4111,0.190876987
4111,3443,0.190876987
3443,8126,0.123460838
8126,3443,0.123460838
3443,3313,0.085038075
3313,3443,0.085038075
3443,3312,0.079714377
3312,3443,0.079714377
3443,8123,0.157937616
8123,3443,0.157937616
3443,8122,0.135053483
8122,3443,0.135053483
3443,8121,0.130417482
8121,3443,0.130417482
3443,5232,0.127119126
5232,3443,0.127119126
3443,5249,0.123930894
5249,3443,0.123930894
3443,5434,0.083832012
5434,3443,0.083832012
3443,5245,0.200656148
5245,3443,0.200656148
3443,5244,0.111125458
5244,3443,0.111125458
3443,5241,0.136008977
5241,3443,0.136008977
3443,5242,0.120988544
5242,3443,0.120988544
3443,5231,0.126888781
5231,3443,0.126888781
3443,5322,0.119390071
5322,3443,0.119390071
3443,5221,0.123685306
5221,3443,0.123685306
3443,8219,0.110603782
8219,3443,0.110603782
3443,8218,0.126075303
8218,3443,0.126075303
3443,1225,0.121652919
1225,3443,0.121652919
3443,1223,0.091456227
1223,3443,0.091456227
3443,1222,0.110953573
1222,3443,0.110953573
3443,1221,0.10939818
1221,3443,0.10939818
3443,9241,0.071515419
9241,3443,0.071515419
3443,9129,0.118631434
9129,3443,0.118631434
3443,8213,0.154981628
8213,3443,0.154981628
3443,2451,0.14037959
2451,3443,0.14037959
3443,8214,0.13977
8214,3443,0.13977
3443,8217,0.12453721
8217,3443,0.12453721
3443,2452,0.132512955
2452,3443,0.132512955
3443,8119,0.10823612
8119,3443,0.10823612
3443,6113,0.06312253
6113,3443,0.06312253
3443,2127,0.141971431
2127,3443,0.141971431
3443,6292,0.095221298
6292,3443,0.095221298
3443,8111,0.086322117
8111,3443,0.086322117
3443,8116,0.138806935
8116,3443,0.138806935
3443,8117,0.139470109
8117,3443,0.139470109
3443,8114,0.109427898
8114,3443,0.109427898
3443,3214,0.077895688
3214,3443,0.077895688
3443,3215,0.127653121
3215,3443,0.127653121
3443,3216,0.127211338
3216,3443,0.127211338
3443,3217,0.087021081
3217,3443,0.087021081
3443,3211,0.081082649
3211,3443,0.081082649
3443,3212,0.084723878
3212,3443,0.084723878
3443,3513,0.137073162
3513,3443,0.137073162
3443,3512,0.153616152
3512,3443,0.153616152
3443,3511,0.167595968
3511,3443,0.167595968
3443,3218,0.082648672
3218,3443,0.082648672
3443,9245,0.105400821
9245,3443,0.105400821
3443,2111,0.155032837
2111,3443,0.155032837
3443,2112,0.128020147
2112,3443,0.128020147
3443,2113,0.180522583
2113,3443,0.180522583
3443,1212,0.142569301
1212,3443,0.142569301
3443,3544,0.120959825
3544,3443,0.120959825
3443,1211,0.126116574
1211,3443,0.126116574
3443,6115,0.056721176
6115,3443,0.056721176
3443,9134,0.085980286
9134,3443,0.085980286
3443,9139,0.110778354
9139,3443,0.110778354
3443,2423,0.195428543
2423,3443,0.195428543
3443,4215,0.17046435
4215,3443,0.17046435
3443,6139,0.075048251
6139,3443,0.075048251
3443,3520,0.189593503
3520,3443,0.189593503
3443,9234,0.085866852
9234,3443,0.085866852
3443,2125,0.22576044
2125,3443,0.22576044
3443,5421,0.136331394
5421,3443,0.136331394
3443,9233,0.044955764
9233,3443,0.044955764
3443,2213,0.095022018
2213,3443,0.095022018
3443,2212,0.158035716
2212,3443,0.158035716
3443,2211,0.101673623
2211,3443,0.101673623
3443,2216,0.091298073
2216,3443,0.091298073
3443,2215,0.109590451
2215,3443,0.109590451
3443,2214,0.134573521
2214,3443,0.134573521
3443,5223,0.122828607
5223,3443,0.122828607
3443,5222,0.150494239
5222,3443,0.150494239
3443,1184,0.131823126
1184,3443,0.131823126
3443,3543,0.183362376
3543,3443,0.183362376
3443,3441,0.050956543
3441,3443,0.050956543
3443,5214,0.139825759
5214,3443,0.139825759
3443,3443,0
1181,9249,0.165393713
9249,1181,0.165393713
1181,1141,0.028818594
1141,1181,0.028818594
1181,4132,0.05728233
4132,1181,0.05728233
1181,9121,0.226740874
9121,1181,0.226740874
1181,7129,0.05934487
7129,1181,0.05934487
1181,9235,0.153853441
9235,1181,0.153853441
1181,5419,0.146327246
5419,1181,0.146327246
1181,3416,0.073179578
3416,1181,0.073179578
1181,6124,0.068916571
6124,1181,0.068916571
1181,3414,0.203351506
3414,1181,0.203351506
1181,3415,0.095937558
3415,1181,0.095937558
1181,3412,0.060481747
3412,1181,0.060481747
1181,3413,0.143960084
3413,1181,0.143960084
1181,3411,0.112254817
3411,1181,0.112254817
1181,5213,0.219401032
5213,1181,0.219401032
1181,2323,0.054280652
2323,1181,0.054280652
1181,2322,0.060798812
2322,1181,0.060798812
1181,2321,0.056654026
2321,1181,0.056654026
1181,3552,0.114615597
3552,1181,0.114615597
1181,3551,0.065572101
3551,1181,0.065572101
1181,3122,0.101619234
3122,1181,0.101619234
1181,3123,0.103018617
3123,1181,0.103018617
1181,2329,0.047346093
2329,1181,0.047346093
1181,4141,0.100449251
4141,1181,0.100449251
1181,8221,0.248447642
8221,1181,0.248447642
1181,4142,0.101796742
4142,1181,0.101796742
1181,8139,0.183290034
8139,1181,0.183290034
1181,6221,0.140872813
6221,1181,0.140872813
1181,8149,0.169059682
8149,1181,0.169059682
1181,4134,0.046095276
4134,1181,0.046095276
1181,8222,0.231574432
8222,1181,0.231574432
1181,8141,0.249734295
8141,1181,0.249734295
1181,8229,0.253401661
8229,1181,0.253401661
1181,8143,0.260515877
8143,1181,0.260515877
1181,8142,0.208592612
8142,1181,0.208592612
1181,9132,0.217175654
9132,1181,0.217175654
1181,1152,0.036215408
1152,1181,0.036215408
1181,3131,0.047510121
3131,1181,0.047510121
1181,3132,0.103069791
3132,1181,0.103069791
1181,8125,0.119253402
8125,1181,0.119253402
1181,7124,0.090393816
7124,1181,0.090393816
1181,7125,0.134063272
7125,1181,0.134063272
1181,7122,0.168682707
7122,1181,0.168682707
1181,7123,0.192245057
7123,1181,0.192245057
1181,7121,0.067754031
7121,1181,0.067754031
1181,3562,0.0383987
3562,1181,0.0383987
1181,3563,0.032267491
3563,1181,0.032267491
1181,3566,0.08970109
3566,1181,0.08970109
1181,3567,0.08148258
3567,1181,0.08148258
1181,3564,0.068966331
3564,1181,0.068966331
1181,2319,0.077292541
2319,1181,0.077292541
1181,2316,0.068332885
2316,1181,0.068332885
1181,2317,0.054168993
2317,1181,0.054168993
1181,2314,0.048710623
2314,1181,0.048710623
1181,2315,0.09118784
2315,1181,0.09118784
1181,2312,0.07338994
2312,1181,0.07338994
1181,2313,0.054633289
2313,1181,0.054633289
1181,4136,0.100289023
4136,1181,0.100289023
1181,2411,0.033367043
2411,1181,0.033367043
1181,6114,0.106622689
6114,1181,0.106622689
1181,8124,0.162540393
8124,1181,0.162540393
1181,4131,0.043851381
4131,1181,0.043851381
1181,6121,0.091135325
6121,1181,0.091135325
1181,3568,0.094083338
3568,1181,0.094083338
1181,2442,0.080636112
2442,1181,0.080636112
1181,4133,0.091195102
4133,1181,0.091195102
1181,1121,0.060925764
1121,1181,0.060925764
1181,1122,0.057405469
1122,1181,0.057405469
1181,6122,0.14297104
6122,1181,0.14297104
1181,7212,0.077581133
7212,1181,0.077581133
1181,8216,0.255025345
8216,1181,0.255025345
1181,4135,0.090884735
4135,1181,0.090884735
1181,3565,0.098613815
3565,1181,0.098613815
1181,9149,0.143397987
9149,1181,0.143397987
1181,6291,0.086645769
6291,1181,0.086645769
1181,7113,0.159430867
7113,1181,0.159430867
1181,8113,0.217115187
8113,1181,0.217115187
1181,5494,0.165036225
5494,1181,0.165036225
1181,5495,0.151308512
5495,1181,0.151308512
1181,5496,0.090800787
5496,1181,0.090800787
1181,3442,0.117895221
3442,1181,0.117895221
1181,5491,0.18838098
5491,1181,0.18838098
1181,5492,0.239432408
5492,1181,0.239432408
1181,5493,0.210708053
5493,1181,0.210708053
1181,5414,0.109008015
5414,1181,0.109008015
1181,5319,0.21299283
5319,1181,0.21299283
1181,4213,0.060322882
4213,1181,0.060322882
1181,5412,0.207092742
5412,1181,0.207092742
1181,5413,0.180445649
5413,1181,0.180445649
1181,4123,0.05658764
4123,1181,0.05658764
1181,3542,0.039488628
3542,1181,0.039488628
1181,4212,0.080959801
4212,1181,0.080959801
1181,5316,0.211609177
5316,1181,0.211609177
1181,5315,0.184841387
5315,1181,0.184841387
1181,5314,0.203449213
5314,1181,0.203449213
1181,6214,0.143353462
6214,1181,0.143353462
1181,7112,0.112330842
7112,1181,0.112330842
1181,5312,0.220035431
5312,1181,0.220035431
1181,1234,0.078108557
1234,1181,0.078108557
1181,2443,0.089401916
2443,1181,0.089401916
1181,4217,0.112316163
4217,1181,0.112316163
1181,4216,0.061058768
4216,1181,0.061058768
1181,4211,0.061031959
4211,1181,0.061031959
1181,1231,0.044148408
1231,1181,0.044148408
1181,2444,0.07223752
2444,1181,0.07223752
1181,1233,0.046037752
1233,1181,0.046037752
1181,1133,0.042572259
1133,1181,0.042572259
1181,1132,0.03243073
1132,1181,0.03243073
1181,1131,0.051744534
1131,1181,0.051744534
1181,1136,0.035283204
1136,1181,0.035283204
1181,1135,0.017767241
1135,1181,0.017767241
1181,1134,0.040567768
1134,1181,0.040567768
1181,3319,0.038004619
3319,1181,0.038004619
1181,7111,0.082689115
7111,1181,0.082689115
1181,5431,0.169380647
5431,1181,0.169380647
1181,4112,0.102715092
4112,1181,0.102715092
1181,5323,0.186727981
5323,1181,0.186727981
1181,8129,0.232150942
8129,1181,0.232150942
1181,4111,0.044661629
4111,1181,0.044661629
1181,8126,0.176303675
8126,1181,0.176303675
1181,3313,0.120465292
3313,1181,0.120465292
1181,3312,0.099978701
3312,1181,0.099978701
1181,8123,0.276316211
8123,1181,0.276316211
1181,8122,0.259111403
8122,1181,0.259111403
1181,8121,0.229537432
8121,1181,0.229537432
1181,5232,0.231697104
5232,1181,0.231697104
1181,5249,0.149246414
5249,1181,0.149246414
1181,5434,0.108214907
5434,1181,0.108214907
1181,5245,0.107868177
5245,1181,0.107868177
1181,5244,0.137637057
5244,1181,0.137637057
1181,5241,0.132546862
5241,1181,0.132546862
1181,5242,0.0946636
5242,1181,0.0946636
1181,5231,0.140389733
5231,1181,0.140389733
1181,5322,0.228631905
5322,1181,0.228631905
1181,5221,0.20128019
5221,1181,0.20128019
1181,8219,0.189356319
8219,1181,0.189356319
1181,8218,0.084433801
8218,1181,0.084433801
1181,1225,0.034376108
1225,1181,0.034376108
1181,1223,0.061110074
1223,1181,0.061110074
1181,1222,0.064543257
1222,1181,0.064543257
1181,1221,0.053835192
1221,1181,0.053835192
